,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Policy_Sales_Channel,y
35710,0,25,1,46.0,0,1,0,152.0,0
24200,1,40,1,33.0,0,0,1,124.0,1
18560,0,61,1,43.0,1,0,0,30.0,0
668,0,67,1,11.0,0,0,1,26.0,1
30229,1,43,1,28.0,1,0,0,60.0,0
17121,0,25,1,8.0,0,1,0,152.0,0
9667,1,54,1,47.0,0,0,1,26.0,1
22189,1,80,1,28.0,1,0,0,122.0,0
14427,1,37,1,24.0,0,0,1,124.0,1
13959,1,24,1,28.0,1,1,0,152.0,0
22249,0,45,1,28.0,0,2,1,26.0,1
10120,0,22,1,30.0,1,1,0,152.0,0
2699,0,58,1,28.0,1,0,0,26.0,0
14054,1,24,1,6.0,1,1,0,152.0,0
16123,1,23,1,40.0,1,1,0,152.0,0
5360,1,41,1,43.0,0,0,0,124.0,0
23933,1,73,1,28.0,0,0,1,3.0,1
8303,1,23,1,11.0,0,1,1,152.0,0
32569,1,56,1,28.0,0,0,1,26.0,0
4692,1,40,1,28.0,0,0,1,26.0,1
17383,0,22,1,7.0,0,1,1,152.0,0
2715,0,25,1,28.0,1,1,0,152.0,0
24533,1,21,1,15.0,1,1,1,160.0,0
32029,0,40,1,8.0,0,0,1,156.0,1
29310,1,50,1,28.0,0,0,1,120.0,1
32516,0,41,1,28.0,0,0,1,157.0,1
9625,1,21,1,35.0,1,1,0,152.0,0
26120,1,52,1,18.0,0,0,1,124.0,0
26196,1,48,1,3.0,0,0,1,124.0,0
4701,1,28,1,14.0,0,0,1,124.0,1
4683,1,24,1,30.0,1,1,0,152.0,0
21127,0,23,1,28.0,0,1,1,163.0,1
23002,1,76,1,8.0,0,0,1,26.0,1
734,0,34,1,28.0,0,0,1,122.0,1
16895,1,44,1,8.0,0,0,1,157.0,1
4152,0,22,1,44.0,0,1,1,124.0,1
32376,0,21,1,41.0,1,1,0,152.0,0
16872,1,60,1,46.0,0,2,1,30.0,1
10247,0,25,1,18.0,1,1,0,152.0,0
991,1,50,1,28.0,0,0,1,124.0,1
2603,0,50,1,28.0,0,0,1,26.0,1
12195,0,24,1,21.0,1,1,0,152.0,0
14163,0,50,1,28.0,0,0,1,26.0,1
21338,1,48,1,28.0,0,0,1,26.0,1
22388,0,26,1,41.0,1,1,0,152.0,0
7353,1,43,1,28.0,0,0,1,124.0,1
16118,0,56,1,28.0,0,0,1,26.0,1
15037,0,77,1,1.0,0,0,1,124.0,0
11668,0,33,1,28.0,0,1,1,124.0,1
14093,1,49,1,31.0,0,0,1,157.0,1
7541,1,25,1,30.0,1,1,0,152.0,0
25869,0,27,1,25.0,1,1,0,152.0,0
8059,0,26,1,28.0,0,1,1,152.0,1
7246,0,30,1,23.0,0,1,0,152.0,0
34726,1,20,1,46.0,1,1,1,160.0,0
25807,1,51,1,28.0,0,0,1,26.0,1
31341,1,45,1,33.0,0,0,1,124.0,1
27006,1,35,1,28.0,0,0,1,122.0,1
626,0,38,1,28.0,0,0,1,124.0,1
6486,0,30,1,28.0,0,0,1,124.0,0
26694,0,57,1,46.0,1,0,0,124.0,0
36784,1,26,1,28.0,1,1,0,26.0,0
27831,0,30,1,47.0,0,1,1,156.0,0
10789,0,25,1,34.0,1,1,0,152.0,0
20632,1,48,1,28.0,0,0,1,26.0,1
17074,0,33,1,40.0,0,0,1,124.0,1
5883,1,33,1,3.0,0,0,1,157.0,1
13411,0,30,1,3.0,0,0,1,124.0,0
29082,1,32,1,28.0,0,1,1,124.0,1
7880,1,46,1,28.0,0,0,1,26.0,0
4185,0,23,1,35.0,1,1,0,152.0,0
13105,0,23,1,11.0,1,1,0,152.0,0
5963,0,41,1,3.0,0,0,1,26.0,0
14979,1,64,1,28.0,0,0,1,122.0,0
15083,0,27,1,28.0,1,1,0,152.0,0
34281,1,21,1,13.0,1,1,0,152.0,0
29408,1,27,1,28.0,1,1,0,152.0,0
7193,0,50,1,11.0,0,0,1,26.0,1
21633,1,27,1,23.0,0,1,0,152.0,0
26584,1,29,1,24.0,1,1,0,152.0,0
32198,1,50,1,46.0,0,0,1,26.0,1
18692,1,50,1,0.0,0,0,1,124.0,0
65,1,41,1,28.0,0,0,1,124.0,1
11660,1,61,1,28.0,0,0,1,26.0,1
33794,0,26,1,11.0,1,1,0,152.0,0
6126,1,41,1,30.0,0,0,1,163.0,1
27800,1,35,1,33.0,0,0,1,163.0,1
20170,0,33,1,46.0,0,1,1,124.0,1
12983,1,56,1,26.0,0,0,1,157.0,0
464,0,40,1,28.0,0,0,1,26.0,1
35778,0,25,1,15.0,1,1,0,152.0,0
28741,0,53,1,28.0,0,0,1,26.0,1
21357,1,29,1,37.0,1,1,0,152.0,0
30335,0,43,1,28.0,0,0,1,26.0,1
11967,1,45,1,28.0,0,0,1,26.0,1
24960,0,44,1,41.0,0,0,1,124.0,1
32585,1,32,1,28.0,1,0,0,26.0,0
26847,0,31,1,28.0,0,0,1,124.0,0
24478,0,32,1,28.0,0,1,1,26.0,1
17312,0,23,1,15.0,0,1,1,152.0,0
10533,0,30,1,28.0,0,0,1,155.0,1
16573,1,25,1,32.0,0,1,1,152.0,1
24687,1,35,1,41.0,1,0,0,152.0,0
19250,1,40,1,29.0,0,0,0,124.0,0
36045,0,28,1,15.0,1,1,0,160.0,0
25607,1,55,1,28.0,0,2,1,26.0,1
21913,0,43,1,8.0,0,0,1,26.0,1
13066,0,41,1,18.0,0,2,1,124.0,1
2358,1,43,1,29.0,0,0,1,124.0,0
17407,0,46,1,28.0,0,0,1,26.0,1
23965,1,61,1,6.0,0,0,1,26.0,0
24729,1,22,1,41.0,1,1,0,152.0,0
6463,0,46,1,28.0,0,0,1,25.0,1
26332,0,30,1,3.0,0,0,1,26.0,1
15297,1,44,1,18.0,0,0,1,124.0,1
11022,1,53,1,42.0,0,2,1,124.0,1
28888,1,41,1,28.0,0,0,1,26.0,1
30627,0,57,1,7.0,0,0,1,163.0,1
28496,1,58,1,28.0,0,0,1,124.0,1
19868,1,70,1,7.0,0,0,1,124.0,0
2326,0,47,1,41.0,0,0,1,124.0,1
21545,1,40,1,28.0,0,0,1,26.0,0
10144,0,50,1,8.0,0,0,1,124.0,0
12865,1,43,1,28.0,0,2,1,124.0,1
4803,1,21,1,36.0,0,1,1,152.0,0
26998,1,44,1,11.0,0,0,1,120.0,0
13687,1,43,1,28.0,0,2,1,26.0,1
3916,1,46,1,28.0,0,0,1,26.0,1
24436,0,27,1,15.0,0,1,1,160.0,1
23757,1,73,1,43.0,1,0,0,152.0,0
17167,1,71,1,28.0,1,0,0,26.0,0
32388,0,39,1,28.0,0,0,1,4.0,1
25063,1,60,1,28.0,0,0,1,124.0,0
6325,0,21,1,3.0,0,1,1,160.0,0
21073,0,34,1,10.0,1,0,0,152.0,0
3640,0,50,1,46.0,0,0,1,150.0,1
9410,1,61,1,29.0,0,2,1,124.0,1
26744,1,32,1,0.0,0,1,1,122.0,1
9500,0,22,1,28.0,0,1,1,160.0,0
10201,0,28,1,28.0,1,1,0,152.0,0
12469,0,47,1,28.0,0,0,1,124.0,1
12146,0,76,1,24.0,0,2,1,157.0,1
30813,1,39,1,41.0,0,0,1,124.0,1
11423,1,46,1,20.0,0,0,1,26.0,0
7386,0,27,1,15.0,0,1,1,152.0,0
12935,1,43,1,0.0,0,0,1,26.0,0
8376,1,24,1,30.0,0,1,1,152.0,1
23923,1,55,1,3.0,0,0,1,124.0,0
18822,1,55,1,18.0,0,0,1,29.0,0
4042,0,29,1,35.0,1,1,0,152.0,0
21005,1,38,1,28.0,0,0,1,124.0,0
24040,1,64,1,6.0,0,0,1,26.0,1
35746,0,63,1,8.0,1,0,0,26.0,0
13103,1,56,1,50.0,0,0,1,26.0,1
19730,1,32,1,8.0,0,0,1,154.0,1
26276,1,25,1,49.0,0,1,1,152.0,1
14383,1,26,1,8.0,1,1,0,152.0,0
19583,1,25,1,15.0,1,1,0,152.0,0
17714,0,23,1,8.0,0,1,0,151.0,0
3241,1,20,1,6.0,0,1,1,160.0,0
12349,1,24,1,8.0,0,1,1,160.0,1
7544,0,24,1,15.0,1,1,0,152.0,0
11449,1,34,1,10.0,0,0,1,152.0,1
10144,1,47,1,28.0,0,0,1,26.0,1
9725,1,47,1,28.0,0,2,1,26.0,1
24275,0,35,1,18.0,0,0,1,124.0,0
24185,1,33,1,35.0,1,1,0,152.0,0
1555,1,23,1,50.0,0,1,1,152.0,0
1477,1,20,1,47.0,0,1,1,160.0,0
4944,1,58,1,49.0,0,0,1,26.0,0
7406,0,35,1,8.0,0,0,1,124.0,1
8088,0,51,1,10.0,0,2,1,156.0,1
18677,0,39,1,48.0,1,0,0,15.0,0
27333,1,43,1,11.0,0,0,1,31.0,1
4397,0,38,1,39.0,0,0,1,26.0,1
3458,0,30,1,12.0,0,1,1,26.0,1
16342,0,26,1,28.0,1,1,0,160.0,0
14476,0,28,1,28.0,1,1,0,152.0,0
19663,0,46,1,47.0,0,0,1,26.0,1
14646,0,38,1,28.0,0,0,1,29.0,1
25216,0,27,1,11.0,1,1,0,151.0,0
10235,1,48,1,28.0,0,0,1,124.0,1
15531,0,20,1,2.0,1,1,0,160.0,0
23948,0,43,1,47.0,0,0,1,154.0,0
15872,1,45,1,28.0,0,0,1,124.0,1
26356,1,52,1,0.0,0,0,1,26.0,1
27038,0,28,1,45.0,0,1,1,152.0,1
1838,1,40,1,8.0,0,0,1,154.0,1
21229,1,50,1,50.0,0,0,1,26.0,1
3105,0,35,1,50.0,0,0,1,124.0,1
11958,0,28,1,30.0,0,0,1,124.0,1
7809,1,61,1,30.0,0,2,1,26.0,1
6236,0,48,1,8.0,0,2,1,26.0,1
8205,0,52,1,28.0,0,2,1,139.0,0
37156,0,21,1,9.0,1,1,0,160.0,0
29646,1,26,1,3.0,0,0,1,124.0,1
32855,1,63,1,46.0,0,0,0,26.0,0
21428,1,52,1,8.0,0,0,1,157.0,1
19659,0,73,1,39.0,1,0,0,7.0,0
8201,1,57,1,28.0,1,0,0,124.0,0
12609,1,44,1,23.0,0,0,0,163.0,1
8771,1,53,1,20.0,0,0,1,26.0,1
8010,1,69,1,41.0,1,0,0,8.0,0
25665,0,60,1,28.0,0,0,1,26.0,1
19829,1,51,1,46.0,1,0,0,26.0,0
33728,1,37,1,11.0,1,0,0,160.0,0
28386,1,54,1,28.0,0,0,1,122.0,0
12758,1,23,1,8.0,1,1,0,26.0,0
16721,0,21,1,11.0,1,1,0,152.0,0
5099,1,25,1,8.0,1,1,0,152.0,0
10887,0,22,1,28.0,0,1,1,122.0,0
6575,0,29,1,28.0,1,1,0,152.0,0
27577,0,46,1,28.0,0,0,1,26.0,1
30503,1,68,1,28.0,0,0,1,124.0,1
4353,0,59,1,28.0,0,2,1,122.0,0
31789,1,43,1,28.0,0,2,1,26.0,1
11911,0,41,1,41.0,0,0,0,26.0,1
14192,1,29,1,28.0,0,1,0,152.0,0
26887,1,50,1,9.0,0,0,1,124.0,1
32617,1,55,1,28.0,0,0,1,124.0,1
31178,1,24,1,15.0,0,1,1,152.0,0
30852,0,39,1,41.0,0,0,1,124.0,1
4009,0,28,1,8.0,1,1,0,152.0,0
16471,1,24,1,13.0,1,1,0,152.0,0
32185,0,45,1,28.0,0,0,1,26.0,1
3838,1,47,1,36.0,0,0,1,157.0,0
11532,0,35,1,45.0,0,0,1,124.0,1
17209,0,21,1,45.0,0,1,1,152.0,0
36419,0,21,1,23.0,1,1,0,152.0,0
20474,1,64,1,41.0,0,0,1,124.0,0
4180,1,74,1,28.0,0,0,1,26.0,1
3114,0,31,1,30.0,1,1,0,152.0,0
13674,0,24,1,28.0,1,1,0,152.0,0
15926,0,28,1,8.0,1,1,0,152.0,0
11647,0,48,1,28.0,0,0,1,26.0,0
24470,0,61,1,19.0,0,0,1,124.0,1
20230,1,39,1,1.0,1,0,1,154.0,1
24980,0,22,1,3.0,0,1,0,160.0,1
3115,1,29,1,32.0,0,1,1,152.0,1
4824,0,37,1,28.0,0,0,1,25.0,1
17894,0,49,1,25.0,0,2,1,124.0,0
16930,1,66,1,33.0,0,0,1,124.0,1
36253,0,24,1,47.0,1,1,0,152.0,0
32591,1,56,1,50.0,0,0,1,8.0,0
15469,1,26,1,16.0,1,1,0,152.0,0
27713,0,41,1,8.0,0,0,1,156.0,0
12117,1,62,1,44.0,0,0,1,154.0,1
4124,0,31,1,24.0,0,1,1,26.0,1
18534,1,36,1,14.0,0,0,1,26.0,1
34241,0,36,1,50.0,1,0,0,124.0,0
8726,1,60,1,28.0,0,0,1,26.0,1
26763,0,25,1,30.0,1,1,0,152.0,0
21466,0,56,1,4.0,0,0,1,124.0,1
22111,0,45,1,21.0,0,0,1,26.0,1
22681,0,44,1,30.0,0,0,1,124.0,0
20839,1,53,1,18.0,0,0,1,124.0,1
1271,0,39,1,30.0,0,0,1,154.0,1
21768,0,64,1,28.0,1,0,0,26.0,0
18487,1,47,1,28.0,0,0,1,26.0,1
7323,1,40,1,28.0,0,0,1,124.0,1
19828,1,54,1,47.0,0,0,1,26.0,1
10261,1,48,1,8.0,0,0,1,124.0,1
28116,1,58,1,8.0,0,0,1,26.0,0
3148,1,64,1,10.0,0,0,1,26.0,0
3942,0,50,1,41.0,0,0,1,124.0,1
9406,1,43,1,3.0,0,0,1,154.0,1
27191,1,54,1,28.0,0,2,1,26.0,1
30069,1,58,1,41.0,0,0,1,124.0,1
14803,1,49,1,28.0,0,0,1,26.0,0
27056,1,27,1,17.0,1,1,0,152.0,0
7792,1,25,1,13.0,1,1,0,152.0,0
25822,1,20,1,36.0,1,1,1,160.0,0
5595,0,49,1,11.0,0,0,1,26.0,1
15355,0,56,1,43.0,0,0,1,124.0,1
34685,0,24,1,8.0,0,1,1,152.0,0
5796,0,25,1,15.0,0,1,1,152.0,0
14585,0,48,1,28.0,0,2,1,26.0,1
15826,1,41,1,28.0,0,0,1,124.0,0
5793,1,29,1,15.0,1,1,0,152.0,0
3791,1,28,1,28.0,1,1,0,152.0,0
2897,0,32,1,26.0,0,1,1,124.0,1
11054,0,49,1,28.0,0,2,1,26.0,1
24273,1,34,1,28.0,0,0,1,124.0,1
31581,0,48,1,28.0,0,0,1,147.0,1
17286,1,33,1,41.0,0,1,1,124.0,1
3797,0,37,1,45.0,1,0,0,108.0,0
20041,1,39,1,28.0,0,0,1,124.0,1
21046,1,65,1,11.0,0,0,1,124.0,1
5303,1,45,1,8.0,0,0,1,124.0,1
24669,1,46,1,28.0,0,2,1,26.0,1
25178,1,32,1,48.0,0,0,1,124.0,0
17031,0,50,1,6.0,0,0,1,26.0,1
13752,1,31,1,8.0,0,0,0,124.0,0
34097,1,43,1,28.0,0,0,1,13.0,0
13604,1,33,1,47.0,0,0,0,154.0,0
24171,1,32,1,28.0,0,1,1,124.0,1
27624,0,71,1,28.0,0,0,1,26.0,0
8944,1,41,1,3.0,0,0,1,122.0,0
12556,1,35,1,28.0,0,0,1,124.0,1
6274,1,32,1,28.0,0,0,1,124.0,1
24666,0,56,1,28.0,0,0,1,157.0,1
26795,1,49,1,7.0,0,2,1,26.0,1
1501,1,57,1,9.0,1,0,0,124.0,0
2544,1,25,1,10.0,0,1,1,152.0,1
15031,1,40,1,28.0,0,0,1,124.0,1
12638,1,38,1,41.0,0,0,0,124.0,0
29406,0,36,1,46.0,0,0,1,156.0,1
25589,0,50,1,46.0,0,0,1,124.0,0
23558,0,62,1,28.0,0,0,1,26.0,0
33740,1,45,1,8.0,1,0,0,26.0,0
10777,1,22,1,46.0,1,1,1,152.0,0
5214,0,69,1,18.0,0,0,1,124.0,1
34488,1,23,1,45.0,1,1,0,152.0,0
36206,0,23,1,12.0,0,1,1,152.0,0
18061,1,64,1,1.0,0,0,1,124.0,0
19954,0,48,1,30.0,0,0,1,124.0,0
171,1,52,1,37.0,0,0,1,157.0,1
12616,1,56,1,28.0,0,2,1,26.0,1
1768,1,31,1,21.0,0,1,1,124.0,1
7873,0,30,1,23.0,1,1,0,152.0,0
23883,0,42,1,28.0,0,0,1,26.0,1
30610,1,25,1,21.0,0,1,1,152.0,0
29736,1,51,1,28.0,0,0,1,122.0,1
8138,1,52,1,18.0,0,0,1,26.0,1
7376,1,27,1,28.0,0,1,1,26.0,1
16260,0,49,1,28.0,0,0,1,26.0,0
15665,0,22,1,28.0,0,1,1,152.0,0
2640,1,46,1,28.0,0,0,1,26.0,1
24830,0,43,1,28.0,0,0,1,26.0,0
37083,1,44,1,28.0,1,0,0,124.0,0
8178,0,21,1,44.0,1,1,0,160.0,0
12903,1,26,1,3.0,1,1,0,152.0,0
5146,1,22,1,40.0,0,1,1,160.0,0
4237,1,22,1,13.0,0,1,1,163.0,1
32297,0,46,1,4.0,0,0,1,122.0,0
10300,1,43,1,41.0,0,0,1,156.0,0
1323,1,53,1,28.0,0,0,1,26.0,1
18127,1,36,1,50.0,0,0,1,124.0,1
8642,1,50,1,28.0,0,0,1,26.0,1
11388,1,44,1,28.0,0,0,1,124.0,1
710,0,46,1,23.0,0,0,1,124.0,1
317,1,42,1,28.0,0,0,1,157.0,1
22276,1,30,1,30.0,1,1,0,152.0,0
7155,1,38,1,29.0,0,0,1,124.0,1
3919,1,52,1,21.0,1,0,0,124.0,0
4564,0,32,1,28.0,0,1,0,158.0,1
10198,1,62,1,30.0,0,0,1,124.0,1
17915,1,61,1,28.0,0,0,1,3.0,1
7052,1,23,1,50.0,1,1,1,152.0,0
9384,0,49,1,28.0,1,0,0,26.0,0
266,0,40,1,28.0,0,0,1,124.0,1
24217,1,49,1,28.0,0,2,1,26.0,0
4221,1,37,1,38.0,0,0,1,124.0,1
1912,1,47,1,28.0,0,0,1,26.0,1
10050,1,36,1,46.0,0,0,1,124.0,1
28033,1,49,1,41.0,0,0,1,157.0,1
29908,1,34,1,30.0,0,0,1,26.0,1
24066,1,70,1,46.0,0,0,1,30.0,1
25413,0,48,1,28.0,0,0,1,26.0,1
12229,0,77,1,28.0,0,0,1,26.0,1
13251,1,49,1,28.0,0,0,1,26.0,1
30512,1,68,1,8.0,0,0,1,26.0,1
8895,1,59,1,28.0,0,2,1,26.0,1
3161,1,28,1,17.0,1,1,0,152.0,0
843,1,22,1,8.0,1,1,1,152.0,1
960,1,54,1,2.0,0,2,1,26.0,1
16147,1,46,1,29.0,0,0,1,135.0,1
3706,0,47,1,28.0,0,0,1,163.0,1
21595,0,51,1,11.0,0,0,1,157.0,1
33681,1,71,1,8.0,0,0,1,124.0,0
1681,0,51,1,33.0,0,0,1,31.0,1
18176,0,54,1,45.0,0,0,1,124.0,0
18663,1,58,1,8.0,0,0,1,81.0,1
6079,1,45,1,45.0,0,0,1,124.0,0
8844,0,46,1,33.0,0,0,1,124.0,1
30773,0,31,1,36.0,0,1,0,160.0,0
19710,0,44,1,23.0,0,0,1,26.0,0
13256,1,53,1,45.0,0,0,1,125.0,1
521,0,33,1,28.0,0,1,1,154.0,1
18806,1,60,1,47.0,0,0,1,124.0,0
27296,1,73,1,21.0,0,0,1,26.0,1
13244,0,24,1,15.0,0,1,1,152.0,0
6348,1,55,1,28.0,0,0,1,26.0,0
28858,0,27,1,28.0,1,1,0,152.0,0
33650,1,49,1,28.0,1,0,0,26.0,0
15108,0,49,1,28.0,0,0,1,26.0,0
26781,1,24,1,21.0,1,1,0,152.0,0
4241,0,34,1,28.0,0,0,1,124.0,1
3793,1,71,1,48.0,0,0,1,124.0,0
15077,1,38,1,45.0,0,0,1,154.0,0
36579,1,41,1,28.0,0,0,1,26.0,0
11777,0,23,1,43.0,1,1,0,152.0,0
22194,0,23,1,28.0,0,1,1,152.0,1
6270,0,32,1,28.0,0,1,1,26.0,1
7496,1,27,1,16.0,0,1,1,152.0,0
19850,0,40,1,28.0,0,0,1,26.0,1
25229,1,23,1,30.0,0,1,0,152.0,1
17161,0,40,1,28.0,0,0,1,124.0,1
28737,1,40,1,28.0,0,0,1,124.0,1
36262,1,21,1,15.0,0,1,1,160.0,0
3029,1,37,1,28.0,0,0,1,122.0,1
5317,1,42,1,28.0,0,0,1,26.0,1
30157,1,55,1,30.0,0,0,1,124.0,0
23941,1,55,1,46.0,0,0,1,124.0,0
26146,0,65,1,28.0,0,2,1,26.0,1
27477,0,34,1,28.0,0,1,1,124.0,1
36079,1,41,1,35.0,0,0,0,26.0,0
17391,1,55,1,48.0,0,0,1,124.0,1
16805,0,23,1,48.0,1,1,0,26.0,0
22342,1,44,1,41.0,1,0,0,26.0,0
34790,0,38,1,18.0,1,0,0,26.0,0
21104,0,33,1,30.0,0,0,1,124.0,1
31398,0,22,1,36.0,1,1,0,152.0,0
17367,1,57,1,28.0,0,0,1,26.0,0
21199,0,42,1,28.0,1,0,0,26.0,0
15120,1,47,1,28.0,1,0,0,122.0,0
27442,0,46,1,28.0,0,0,1,25.0,1
25915,0,34,1,28.0,0,0,1,124.0,1
9249,0,54,1,3.0,0,0,1,154.0,0
26680,1,55,1,15.0,0,0,1,124.0,1
9237,0,43,1,8.0,0,0,1,26.0,1
30339,0,23,1,29.0,1,1,0,152.0,0
11426,1,25,1,33.0,1,1,0,152.0,0
22562,0,36,1,15.0,0,0,1,26.0,1
21896,1,65,1,50.0,1,0,0,8.0,0
18606,0,24,1,2.0,0,1,0,160.0,0
27771,1,45,1,28.0,0,0,1,124.0,1
10261,0,21,1,3.0,0,1,1,160.0,0
32319,0,42,1,21.0,0,0,1,122.0,1
12695,0,50,1,28.0,0,0,1,154.0,1
1390,1,25,1,39.0,1,1,0,160.0,0
10632,1,23,1,47.0,0,1,1,124.0,1
25171,0,28,1,28.0,0,0,1,157.0,1
22167,0,37,1,45.0,0,0,0,152.0,0
9413,0,50,1,46.0,0,0,1,26.0,1
25408,0,41,1,28.0,0,0,1,124.0,1
20686,0,25,1,28.0,1,1,0,152.0,0
18250,0,25,1,29.0,1,1,0,152.0,0
32260,1,72,1,39.0,0,0,1,26.0,1
34525,1,42,1,41.0,0,0,0,156.0,0
13953,0,44,1,28.0,0,0,1,26.0,0
34916,0,29,1,28.0,0,1,0,152.0,0
27859,1,57,1,3.0,0,0,1,30.0,0
2817,1,39,1,28.0,0,0,1,26.0,1
11482,0,25,1,13.0,1,1,0,152.0,0
5613,1,49,1,46.0,0,0,1,124.0,1
26759,1,43,1,28.0,0,0,1,124.0,1
10939,0,26,1,47.0,1,1,0,152.0,0
3900,0,28,1,12.0,0,0,1,124.0,1
5425,1,35,1,8.0,0,0,1,124.0,1
22688,1,60,1,9.0,0,0,1,26.0,0
23462,1,28,1,15.0,1,1,0,152.0,0
29196,1,28,1,50.0,0,1,1,26.0,0
15109,1,36,1,36.0,0,0,1,26.0,1
35490,0,49,1,3.0,0,0,1,124.0,0
23112,0,34,1,48.0,1,0,0,124.0,0
26771,1,24,1,43.0,0,0,0,156.0,0
5139,1,63,1,14.0,0,0,1,150.0,1
23243,1,70,1,28.0,0,2,1,26.0,0
31077,0,29,1,45.0,0,0,1,154.0,1
10758,1,23,1,32.0,1,1,0,152.0,0
16521,1,30,1,47.0,1,0,1,124.0,0
28665,0,62,1,3.0,1,0,0,152.0,0
12590,0,26,1,35.0,0,0,0,124.0,0
17874,1,40,1,28.0,0,0,1,24.0,1
7172,0,23,1,6.0,0,1,1,26.0,0
32675,1,55,1,11.0,0,0,1,26.0,0
23881,1,41,1,28.0,0,0,1,124.0,1
4534,1,59,1,2.0,0,0,1,157.0,1
7437,0,31,1,4.0,0,1,1,124.0,1
16297,1,30,1,2.0,0,1,1,152.0,1
32109,1,35,1,11.0,0,0,1,154.0,0
31804,0,30,1,28.0,0,1,1,124.0,1
9881,0,52,1,21.0,0,0,1,157.0,1
20743,0,38,1,28.0,0,0,1,122.0,1
2439,1,28,1,36.0,1,1,0,152.0,0
17587,0,38,1,28.0,0,0,1,158.0,0
11930,0,21,1,33.0,1,1,0,152.0,0
7279,1,22,1,22.0,0,1,1,152.0,0
33997,1,37,1,6.0,0,0,1,124.0,0
33708,1,30,1,28.0,1,0,0,26.0,0
8515,0,34,1,24.0,1,0,0,152.0,0
18222,1,35,1,46.0,0,0,1,124.0,1
3594,0,44,1,15.0,0,0,1,124.0,1
22902,1,23,1,28.0,0,1,1,124.0,1
30299,0,45,1,8.0,1,0,0,124.0,0
11466,0,23,1,6.0,1,1,0,26.0,0
19303,0,34,1,28.0,0,0,1,124.0,1
34909,0,22,1,33.0,1,1,0,152.0,0
23590,0,40,1,28.0,0,0,1,124.0,0
10383,1,47,1,28.0,0,0,1,150.0,0
6045,0,27,1,46.0,0,1,1,124.0,1
16049,1,63,1,28.0,0,0,1,124.0,0
20516,0,48,1,47.0,0,0,1,16.0,1
12824,0,22,1,8.0,0,1,1,152.0,0
15544,0,22,1,26.0,1,1,0,152.0,0
18743,1,36,1,31.0,0,0,1,124.0,0
1781,1,50,1,28.0,0,2,1,26.0,1
29326,0,41,1,28.0,0,0,1,124.0,1
28215,1,25,1,30.0,1,1,0,152.0,0
5003,1,31,1,11.0,0,0,1,124.0,1
1904,0,24,1,10.0,1,1,0,152.0,0
26450,0,36,1,8.0,0,0,1,157.0,1
30301,0,29,1,39.0,0,1,1,152.0,1
9575,0,28,1,33.0,1,1,0,152.0,0
2885,0,23,1,47.0,1,1,0,26.0,0
625,0,57,1,18.0,1,0,0,124.0,0
29426,1,60,1,28.0,0,0,1,124.0,0
31291,1,42,1,28.0,0,0,1,150.0,0
10970,0,71,1,28.0,0,2,1,26.0,1
22965,1,70,1,28.0,1,0,0,120.0,0
2444,0,48,1,28.0,0,0,1,26.0,0
4905,1,25,1,11.0,1,1,0,152.0,0
35764,0,23,1,8.0,1,1,0,152.0,0
13236,1,49,1,28.0,0,0,1,26.0,1
32551,1,58,1,28.0,0,0,1,158.0,0
32216,1,46,1,28.0,0,0,1,26.0,1
31998,0,48,1,28.0,0,0,1,26.0,1
30739,0,58,1,15.0,0,0,1,124.0,1
4228,0,25,1,41.0,1,1,0,152.0,0
29812,1,29,1,30.0,0,1,1,124.0,1
1829,0,46,1,28.0,0,0,1,26.0,1
2636,1,70,1,28.0,1,0,0,55.0,0
15119,1,22,1,30.0,1,1,0,152.0,0
4630,1,46,1,28.0,0,2,1,124.0,1
22526,0,27,1,8.0,1,1,0,152.0,0
12463,0,69,1,28.0,0,0,1,157.0,1
33995,0,45,1,8.0,0,0,0,26.0,0
9527,0,22,1,2.0,1,1,0,152.0,0
32131,0,44,1,28.0,0,0,1,124.0,1
418,1,44,1,28.0,0,0,1,124.0,1
15705,1,44,1,8.0,0,0,1,157.0,1
36611,0,50,1,46.0,0,0,1,124.0,0
21406,0,36,1,18.0,0,2,1,156.0,1
30765,1,48,1,28.0,0,0,1,122.0,1
29451,1,33,1,28.0,0,1,1,124.0,1
3450,1,23,1,28.0,0,1,1,160.0,1
18841,1,40,1,28.0,0,2,1,124.0,1
5648,0,43,1,43.0,0,0,1,124.0,1
30834,1,36,1,28.0,0,0,1,122.0,1
11908,0,43,1,28.0,0,0,1,154.0,0
18164,0,32,1,28.0,0,0,1,124.0,0
23963,1,47,1,48.0,1,0,1,124.0,0
11163,1,61,1,11.0,0,0,1,26.0,1
847,0,43,1,28.0,0,0,1,26.0,1
7033,1,50,1,3.0,0,0,1,124.0,1
18139,1,66,1,28.0,0,0,1,26.0,1
18835,0,50,1,8.0,1,0,0,124.0,0
6417,1,37,1,28.0,0,0,1,26.0,0
25373,1,23,1,46.0,1,1,0,152.0,0
24415,1,36,1,28.0,0,0,1,124.0,0
37050,0,28,1,11.0,1,1,0,152.0,0
23688,1,50,1,8.0,0,2,1,124.0,1
11099,0,39,1,28.0,0,0,1,124.0,1
21721,1,66,1,45.0,0,0,1,124.0,1
1980,0,44,1,28.0,0,0,1,124.0,0
29349,0,54,1,28.0,1,0,0,124.0,0
24612,0,29,1,28.0,1,1,0,152.0,0
